Source.Name,Campaign Name,Link Clicks,Website Purchases,Website Purchases Conversion Value,Website Purchase ROAS (Return on Ad Spend),Adds to Cart,Landing Page Views,Price,BuyNow,Subscriber,Reporting Starts,Reporting Ends
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,19.06.2019_cold 5_tcf 9,22,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,25-06-2019_coldpages,134,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26/6/2019/Zucklight/IE/TCF ADS H6,447,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,28/06/2019/ZucklightKCK/TCF ADS H8,152,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26.06.2019 TCF Ads 38N,4,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26/6/2019/Zucklight/Parenting/TCF ADS H2,4,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,06-07-2019-TCF ADS E20,245,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27.06.2019 TCF Ads 42N Alarm Copy,3963,,,,,6,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26/06/19 Daytime.Sleepiness_TCF 12 V,94,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,23.06.2019 TCF Ads 26 Kck Alarm,1,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,30.05.2019 Zucklight New Interests V2,1161,,,,,1102,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,25.06.2019 TCF Ads 28N-C Kck Bedroom,256,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27.06.2019 TCF Ads 41N Alarm Copy,1552,,,,,2,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,01-07-2019-TCF ADS E4-sleep,1269,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,06.07.2019 TCF Ads 60N Battery-Kck,418,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,23.06.2019 TCF Ads 29N Lists All Interests,2,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,"Post: ""ZucklightðŸ’¤ is not only a phone charger but also...""",2,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27.06.2019 TCF Ads 45N Retargeting,4,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,29/06/19 Pediatrics_ TCF 7,592,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,"Post: ""Did you know time can be colorful too? With...""",1,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,19.06.2019 TCF Ads N12 Video subscribers/visitors,48,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,25.06.2019 TCF Ads 26 Kck Alarm Link Clicks,495,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,20.06.2019 TCF Ads 19N Other Lookalikes,1945,,,,,4,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,28-06-2019-TCF ADS E2-cold-women-pages,,,,,,,0,#DIV/0!,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27.06.2019 TCF Ads 44N Alarm/Sleep,2,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26.06.2019 TCF Ads 17N6,1,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26/6/2019/Zucklight/IE/Bedroom/TCF ADS H7,264,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,19/06/19 Pediatrics_ TCF 7,1938,,,,,5,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,30.05.2019 Zucklight New Interests V3,1719,,,,,1637,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,04-07-2019-TCF ADS E18,119,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,25.06.2019 TCF Ads 36N,174,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,19.06.2019 TCF Ads N15 Video baby,294,,,,,2,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,19.06.2019 TCF Ads N16 Other,1792,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,08.07.2019 TCF Ads 62N Lookalikes Paperform Emails,34,,,,1,,0,0.029411765,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,25.06.2019 TCF Ads 31N-C Kck Parents,181,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,18.06.2019 TCF Ads 1 Zucklight Live to Subscribers,101,,,,4,1,0,0.03960396,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,08.07.2019 TCF Ads 63N Lookalikes Paperform Visitors,30,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,01/07/19 Carbon.dioxide_TCF Ads 16 V,67,,,,,2,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,"Post: ""Dear moms, parenting milestone unlocked! â¤""",,,,,,,0,#DIV/0!,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,28-06-2019-TCF ADS E6-int-test,197,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,29/06/19 Stress.Management_TCF 9 V,147,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,18.06.2019 TCF Ads 5 Zucklight Interests Lists V2,160,,,,1,3,0,0.00625,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,20.06.2019 TCF Ads 20N Ned-Sing,740,,,,,2,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,05.07.2019 Steve and Elon Interest - Elon,113,,,,,95,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27-06-2019-TCF ADS E3-cold-babymon,,,,,,,0,#DIV/0!,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,05/07/19 Pediatrics+_AM_ 27 V,71,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26-06-2019_cold-babymon,,,,,,,0,#DIV/0!,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,21.06.2019 TCF Ads A1,409,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,05.07.2019 TCF Ads 51N Wireless Charger,788,,,,,2,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,07/07/19 Battery charger_TCF Ads 19 V,24,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27-06-2019-TCF ADS E2-cold-women-pages,,,,,,,0,#DIV/0!,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,03-07-2019-TCF ADS E15,340,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,05.07.2019 TCF Ads 53N Wireless Charger Lists,199,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,28.05.2019 Lead generation,654,,,,,87,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,03-07-2019-TCF ADS E16,125,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,02-07-2019-TCF ADS E12,208,,,,,2,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26/6/2019/Zucklight/Parenting/TCF ADS H5,872,,,,1,1,0,0.001146789,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,25.06.2019 TCF Ads 2-C Zucklight Interests,,,,,,,0,#DIV/0!,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27.06.2019 TCF Ads 40N Babies Copy,821,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26.06.2019_top_tcf 39,140,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,06.07.2019 TCF Ads 58N Product Hunt,189,,,,1,1,0,0.005291005,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,08/07/19 Battery charger_TCF Ads 19 V,31,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26.06.2019 TCF Ads 25N-C-1 Kck Babies,235,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,25.06.2019 TCF Ads 18N-C Other Lookalikes,1712,,,,,3,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,19.6.19 US TCF 12,27,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,05.07.2019 TCF Ads 52N Wireless Charger KS Audiences,241,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,23.06.2019 TCF Ads 30N Lists All Interests D,4,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,18.06.2019 TCF Ads 6 Zucklight Interests Lookalikes,2073,,,,,8,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,19.06.2019 TCF Ads N13 Video Alarm Clock,422,,,,,2,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,02-07-2019-TCF ADS E14,428,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,23.06.2019 TCF Ads 28N Kck Bedroom,158,,,,,2,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,31/05/19 AgeSegm_Pediatric+,1161,,,,,132,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27-06-2019-TCF ADS E4-cold-humid,3,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26.06.2019 TCF Ads 17N5,,,,,,,0,#DIV/0!,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,19/06/19 Pediatrics+ TCF 8,930,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,04.07.2019 Steve and Elon,184,,,,,168,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26-06-2019_cold-women-pages,,,,,,,0,#DIV/0!,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27.06.2019 TCF Ads 47N,637,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,04/07/19 Cold_Bedroom.Furniture_23 V,96,,,,,2,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27.06.2019 TCF Ads 41N Alarm,,,,,,,0,#DIV/0!,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27.06.2019 TCF Ads 50N Men,445,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,01.06.2019 Lead generation - Zuck,1140,,,,,165,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26.06.2019 TCF Ads 17N1,1,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,24/06/19 Lullaby_AM_TCF Ads 28 V,197,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,21/06/19 Pediatrics+_AM_TCF Ads 27 V,306,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26/6/2019/Zucklight/LKL/TCF ADS H9,4,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,06.07.2019 TCF Ads 59N Wireless-Kck,417,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,25.06.2019 TCF Ads 17N-C Kck-Igg,722,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26/06/19 Stress.Management_TCF 9 V,282,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,30/05/19 _Practo.Pharmacy_AgeSegm â€“ Copy,196,,,,,19,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,31.05.2019_Lead_parents,427,,,,,53,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,01.06.2019 Zucklight New Interests Alarm,2118,,,,,2018,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27.06.2019 TCF Ads 40N Babies,1,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,19.06.2019_US_tcf 11,36,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,08-07-2019-TCF ADS E22,82,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,18.06.2019 TCF Ads 2 Zucklight Live to Visitors,3,,,,1,,0,0.333333333,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,01-07-2019-TCF ADS E11,101,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,20.06.2019 TCF Ads 18N Other Lookalikes,1362,,,,,3,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,25.06.2019 TCF Ads 27N-C Kck Sleep,220,,,,,2,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,20.06.2019 TCF Ads 21N Engaged Shoppers,836,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,01/07/19 Humidity_TCF Ads 18 V,46,1,84,2.3288051,2,,84,0.043478261,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,25.06.2019 TCF Ads 19N-C Other Lookalikes,1889,,,,3,,0,0.001588142,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,28/06/2019/ZucklightKCK/TCF ADS H11,20,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,28.05.2019 Lead generation - Lookalikes Gen,939,,,,,133,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,20.06.2019 TCF Ads 22N Alarm,618,,,,1,3,0,0.001618123,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,20.06.2019_UK_tcf24,94,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27.06.2019 TCF Ads 48N,804,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27.06.2019 TCF Ads 43N Pregnancy,2,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26.06.2019 TCF Ads 17N3,,,,,,,0,#DIV/0!,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,6/7/2019/Zucklight/WirelessChargingCold/TCF ADS H13,46,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,05/07/19 Pediatrics_ 7 V,309,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,05-07-2019-TCF ADS E19,14,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,01/07/19 Interior Design_TCF Ads 20 V,71,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,23.06.2019 TCF Ads 34N Battery charger-kck,179,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,19.06.2019 TCF Ads 2 Zucklight Live to Visitors,134,,,,,2,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,05.07.2019 TCF Ads 56N Retargeting,190,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,22.06.2019 TCF Ads A2,122,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,01-07-2019-TCF ADS E10,189,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26.06.2019 TCF Ads 17N10,6,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,02-07-2019-TCF ADS E13,79,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,20.06.2019 TCF Ads 17N Kck-Igg,2550,,,,,3,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26/06/19 Tension.Headache_TCF 10 V,98,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,6/7/2019/Zucklight/WirelessChargingCold/TCF ADS H12,26,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,06.07.*19 TCF A5,41,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,25.06.2019 TCF Ads 37N,228,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,23.06.2019 TCF Ads 27N Kck Sleep,258,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26/06/19 Disorders_TCF 11 V,131,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,29/06/19 Pediatrics+ TCF 8,135,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,"Post: ""Place your phone on the top of Zucklight ðŸ’¤ for...""",5,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,20.06.2019 TCF Ads 17N Kck-Igg 1,2869,,,,,13,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,23.06.2019 TCF Ads 32N Video Kck - Parents - Baby Monitor,74,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,02.07.*19 TCF A4,93,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,29/06/19 Pediatrics+_AM_TCF Ads 27 V,187,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26/6/2019/Zucklight/Parenting/TCF ADS H1,27,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,06.07.2019 TCF Ads 61N Wireless Lookalikes,489,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26/6/2019/Zucklight/Parenting/TCF ADS H3,152,,,,,2,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,21/06/19 Pediatrics+_EU_TCF Ads 26 V,54,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,23.06.2019 TCF Ads 33N Wireless,144,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,01-07-2019-TCF ADS E9,181,,,,,2,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,04-07-2019-TCF ADS E17,374,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27/05/19 Cold.Pediatrics_AgeSegm,3662,,,,,3463,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,05.07.2019 TCF Ads 54N Wireless Charger Lists - VIdeo,111,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,"30.05.2019 Lead generation - PPS Foster Care, Excessive daytime sleepiness",1285,,,,,167,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,28/06/19 Int.Test_6.14.15,534,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,19.06.2019 TCF Ads N14 Video Foster Care,258,,,,,2,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27.06.2019 TCF Ads 46N,528,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,04/07/19 Cold_Interest.Mix_21 V,381,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27.06.2019 TCF Ads 42N Alarm,2954,,,,,3,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,23.06.2019 TCF Ads 25 Kck Babies,818,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,"Post: ""Choose the ZucklightðŸ’¤ color to match your interior. """,2,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,28/06/19 Int.Test_1-5,447,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27.06.2019 TCF Ads 45N Retargeting Copy,650,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,18.06.2019 TCF Ads 4 Zucklight Interests Lists,1538,,,,,5,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,02.07.*19 TCF A3,64,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,04/07/19 Cold_Battery.Charger_22 V,127,,,,,2,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,30/6/2019/Met Daan/Zucklight/TCF ADS H10,,,,,,,0,#DIV/0!,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27-06-2019-TCF ADS E4-sleep,2,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,09/07/19 Pediatrics_ 7 V,,,,,,,0,#DIV/0!,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,19.06.2019_eu sp_tcf 10,166,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,20.06.2019_US uk ca_tcf23,73,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,23.06.2019 TCF Ads 31 Kck Parents,479,,,,,3,0,0,0,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,26.06.2019 TCF Ads 25N-C-2 Kck Babies,6643,1,199,0.14952625,2,8,199,0.000301069,0.125,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,23.06.2019 TCF Ads 30N Lists All Interests D Link Clicks,585,,,,,,0,0,#DIV/0!,01/06/2019,26/07/2019
+ TCF 1-Jun-1-2019-Jul-26-2019.csv,27.06.2019 TCF Ads 44N Alarm/Sleep Copy,829,,,,,1,0,0,0,01/06/2019,26/07/2019
+ TCF 10-Apr-15-2019-Jul-25-2019.csv,02-07-19_wallet-Am,148,,,,7,141,0,0.047297297,0,15/04/2019,25/07/2019
+ TCF 10-Apr-15-2019-Jul-25-2019.csv,"25,07,19__Volterman - sale pic",1,,,,,1,0,0,0,15/04/2019,25/07/2019
+ TCF 10-Apr-15-2019-Jul-25-2019.csv,18-07-19-Volterman-lkl-us,26,,,,,25,0,0,0,15/04/2019,25/07/2019
